Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
B7038_18A,DT_DOUBLE,ue,2313,-1.685509,42.863541,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",105.298828,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,2313,-1.288661,50.359051,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",8.288184,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,2313,-5.135132,63.726288,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-281.820221,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,2313,-2.956055,8.193726,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-596.434998,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,2313,-1.633469,103.78096,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-186.932816,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,2313,-3.827972,60.381561,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-398.79541,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,2313,-0.000291,0.000526,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008413,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,2313,-0.817169,17.016571,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",315.370544,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,2313,-1.052216,33.036713,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-309.98053,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,2313,-1.659309,21.14138,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-126.318123,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,2313,-1.417053,63.927063,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",518.155823,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,2313,-6.577759,61.100708,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1598.910156,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,2313,-1.778282,116.924057,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-119.166473,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,2313,-6.719391,46.462433,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-248.822479,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,2313,-0.001391,-0.001331,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,2313,-0.000979,-0.00093,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,2313,-0.261032,1.208725,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",173.03125,Not RatioMetric,B5411_18A,Strain,
IW4-0624-0-CHAN-4,DT_DOUBLE,none,2313,-0.00089,-0.000837,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-4",0,Not RatioMetric,IW4-0624-0-CHAN-4,Unknown,
B7045_18A,DT_DOUBLE,ue,2313,-1.943344,107.739868,,0,{NULL},104640,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-146.54393,Not RatioMetric,B7045_18A,Strain,
B7051_18A,DT_DOUBLE,ue,2313,-4.166473,76.067535,,0,{NULL},101580,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",189.973053,Not RatioMetric,B7051_18A,Strain,
B7043_18A,DT_DOUBLE,ue,2313,-4.319946,67.051758,,0,{NULL},102500,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-518.771667,Not RatioMetric,B7043_18A,Strain,
B7054_18A,DT_DOUBLE,ue,2313,-1.834419,103.753998,,0,{NULL},103200,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",-85.570259,Not RatioMetric,B7054_18A,Strain,
B5398_18A,DT_DOUBLE,ue,2313,-1.147644,25.985229,,0,{NULL},106200,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",-374.759521,Not RatioMetric,B5398_18A,Strain,
B4535_18A,DT_DOUBLE,ue,2313,-1.940338,29.95694,,0,{NULL},108060,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",-403.049072,Not RatioMetric,B4535_18A,Strain,
A2148,DT_DOUBLE,g,2313,-0.000212,0.000991,,0,{NULL},2.5252,0,ExcitationOn,1,"IW4-0636,0,CHAN-3",-0.026785,Not RatioMetric,A2148,Accelerometer,
A2147,DT_DOUBLE,g,2313,-0.000209,0.000459,,0,{NULL},2.528,0,ExcitationOn,1,"IW4-0636,0,CHAN-4",-0.017932,Not RatioMetric,A2147,Accelerometer,
A2146_18A,DT_DOUBLE,g,2313,-0.000417,0.001078,,0,{NULL},2.5157,0,ExcitationOn,1,"P-0463,0,CHAN-1",-0.038782,Not RatioMetric,A2146_18A,Accelerometer,
B5404_18A,DT_DOUBLE,ue,2313,-1.310322,10.495762,,0,{NULL},105780,0,ExcitationOn,64,"P-0463,0,CHAN-2",37.51223,Not RatioMetric,B5404_18A,Strain,
B7055_18A,DT_DOUBLE,ue,2313,-0.849075,10.290344,,0,{NULL},102040,0,ExcitationOn,64,"P-0463,0,CHAN-3",-155.859665,Not RatioMetric,B7055_18A,Strain,
B5384_18A,DT_DOUBLE,ue,2313,-0.800995,7.752655,,0,{NULL},113800,0,ExcitationOn,64,"P-0463,0,CHAN-4",-315.667145,Not RatioMetric,B5384_18A,Strain,
