Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
B7046_18A,DT_DOUBLE,ue,2625,-0.271412,6.468544,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",33.602757,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,2625,-0.150713,2.16976,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-22.572561,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,2625,-0.624817,0.220718,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",184.316422,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,2625,-0.142124,2.156876,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",6.265592,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,2625,-0.410631,11.311954,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-21.386465,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,2625,-0.400131,13.861191,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",139.329163,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,2625,-2.336853,10.758484,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-564.287231,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,2625,-0.625435,5.201019,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",98.316765,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,2625,-0.230492,12.858818,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",64.844986,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,2625,-0.215172,10.079536,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",110.030426,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,2625,-4.236626,0.063362,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-55.294758,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,2625,-0.190247,9.747925,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-588.834839,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,2625,-0.335785,12.476532,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-297.868744,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,2625,-0.620602,8.121475,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-47.758114,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,2625,-0.003095,-0.003042,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,2625,-0.002364,-0.002307,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
